biglif,noun,vine,vine,with,large,leaves,,,,,
bigman,noun,dignitary,important,"person,",big,man,,,,,
bigmane,adjective,expensive,"costly,","expensive,",big,money,,,,,
bigmaot,noun,braggger,big,mouth,,,,,,,
bignamba,noun,large,proportion,,,,,,,,
bignambas,noun,large,penis,sheath,,,,,,,
bignambuton,noun,placenta,,,,,,,,,
bignanggalat,noun,nettle,tree,,,,,,,,
bignem,noun,generic,term,,,,,,,,
bigrod,noun,main,road,,,,,,,,
bigsan,noun,hot,and,sunny,,,,,,,
bigsan,noun,long,sandy,beach,,,,,,,
bigsi,noun,rough,sea,big,seas,,,,,,
bigsit,noun,rudderfish,,,,,,,,,
bigtaon,noun,city,big,town,,,,,,,
bigwan,adjective,large,"large,",big,one,,,,,,
bigwin,noun,hurricane,big,wind,,,,,,,
bikos,conjunction,because,,,,,,,,,
bil,noun,bill,,,,,,,,,
bildim,verb,build,,,,,,,,,
bildimap,verb,build,,,,,,,,,
bilding,noun,building,,,,,,,,,
bilfis,noun,billfish,,,,,,,,,
bili,noun,billy,goat,,,,,,,,
biliad,noun,billiards,,,,,,,,,
bilif,noun,belief,,,,,,,,,
biligot,noun,billy,goat,,,,,,,,
Bilitau,Village,Bilitau,"Torba,",Torres,,,,,,,
biliv,verb,believe,,,,,,,,,
bilivim,verb,believe,,,,,,,,,
Bimar,Village,Bimar,"Malampa,",South,East,Malakula,,,,,
bin,noun,bean,,,,,,,,,
bin,tense,past,,,,,,,,,
binggo,noun,bingo,,,,,,,,,
binrop,noun,snake,bean,,,,,,,,
bintri,noun,Moreton,Bay,Chestnut,,,,,,,
Bipi,noun,Burns,Philp,"supermarket,",BP,Petrol,,,,,
Biribiri,Village,Biribiri,"Penama,",South,Ambae,,,,,,
bisi,adjective,busy,,,,,,,,,
bisket,noun,biscuit,,,,,,,,,
Bislama,noun,Bislama,National,language,of,Vanuatu,,,,,
bisnes,noun,business,,,,,,,,,
Created:,28/11/2015,,,,,,,,,,
Bislama,Word,Word,Type,English,Word,English,Description,,,,
bisnesman,noun,businessman,,,,,,,,,
bisop,noun,bishop,,,,,,,,,
bitim,verb,beat,to,"beat,","overtake,",surpass,,,,,
Bitinia,noun,Bithynia,ancient,Roman,province,,,,,,
bitwin,preposition,between,,,,,,,,,
Bivanu,Village,Bivanu,"Sanma,",North,Malo,,,,,,
blad,noun,blood,,,,,,,,,
blaen,adjective,blind,,,,,,,,,
blaenae,adjective,blind,,,,,,,,,
blak,adjective,black,,,,,,,,,
Blaka,noun,African,American,,,,,,,,
blakae,noun,black,eye,,,,,,,,
blakanis,noun,fire,ant,,,,,,,,
blakanwaet,noun,seasnake,black,and,white,seasnake,,,,,
blakaot,interjection,lights,out!,,,,,,,,
blakbari,noun,blackberry,,,,,,,,,
blakblad,noun,blood,clot,,,,,,,,
blakbod,noun,blackboard,,,,,,,,,
blakbokis,noun,flying,fox,,,,,,,,
blakbus,noun,virgin,forest,,,,,,,,
blakfis,noun,fish,strong,smelling,,,,,,,
blakgraon,noun,soil,fertile,ground,,,,,,,
blakgras,noun,grass,,,,,,,,,
blakleva,noun,spleen,,,,,,,,,
blakmaket,noun,black,market,,,,,,,,
blakman,noun,black,skinned,person,,,,,,,
blakmisis,noun,Ni-Vanuatu,woman,who,acts,as,a,European,woman,,
blakpam,noun,tree,fern,,,,,,,,
blakpeni,noun,penny,small,denomination,,,,,,,
blakpijin,noun,Indian,Myna,bird,,,,,,,
blakpiko,noun,surgeonfish,,,,,,,,,
blaksan,noun,black,sand,beach,,,,,,,
Blaksan,Village,Blacksands,"Malampa,",East,Malakula,,,,,,
blaksmit,noun,blacksmith,,,,,,,,,
blakston,noun,volcanic,rock,,,,,,,,
blaktuna,noun,tuna,,,,,,,,,
blakwaet,adjective,black,and,white,,,,,,,
blakwud,noun,blackwood,,,,,,,,,
blangket,noun,blanket,,,,,,,,,
blaos,noun,blouse,,,,,,,,,
bled,noun,blade,,,,,,,,,
bledresa,noun,razor,blade,razor,,,,,,,
blem,noun,blame,,,,,,,,,
blemem,verb,blame,to,blame,"someone,",blame,him,,,,
blesem,verb,bless,to,bless,"someone,",bless,him,,,,
blesing,noun,blessing,,,,,,,,,
blista,noun,blister,,,,,,,,,
blo,preposition,belong,also,shortened,form,of,blong,,,,
blo,verb,blow,,,,,,,,,
bloem,verb,blow,to,blow,something,(eg,shell),,,,
bloemaot,verb,blow,out,,,,,,,,
blok,noun,block,"pulley,",block,,,,,,,
blokem,verb,block,to,"block,",to,prevent,,,,,
blokhaos,noun,block,house,,,,,,,,
blong,preposition,"of,",for,belong,to,,,,,,
blu,adjective,blue,,,,,,,,,
blufis,noun,parrot,fish,,,,,,,,
bluflae,noun,blowfly,,,,,,,,,
bluflaoa,noun,sensitive,grass,,,,,,,,
bluhol,noun,bluehole,,,,,,,,,
blujin,noun,blue,jeans,,,,,,,,
blukarong,noun,bluefin,trevally,,,,,,,,
blukros,noun,blue,cross,,,,,,,,
blulaet,noun,blowlamp,,,,,,,,,
blulam,noun,blowlamp,,,,,,,,,
blumak,noun,bluebanded,surgeonfish,,,,,,,,
blumeresin,noun,gentian,violet,,,,,,,,
blumuvi,noun,blue,movie,pornographic,movie,,,,,,
blusi,noun,open,sea,blue,sea,,,,,,
bluston,noun,copper,sulphate,,,,,,,,
blutel,noun,bluespot,mullet,,,,,,,,
blutin,noun,beer,Fosters,beer,,,,,,,
bluwota,noun,New,Guinea,Rosewood,,,,,,,
bluwud,noun,tree,,,,,,,,,
Bobby,Village,Bobby,Mazoyer,"Sanma,",Fanafo,-,Canal,,,,
bobin,noun,bobbin,,,,,,,,,
bod,noun,board,,,,,,,,,
bodaon,verb,bow,bow,down,from,waist,,,,,
bodi,noun,body,,,,,,,,,
bodigad,noun,bodyguard,,,,,,,,,
Created:,28/11/2015,,,,,,,,,,
Bislama,Word,Word,Type,English,Word,English,Description,,,,
boe,noun,boy,,,,,,,,,
boefren,noun,boyfriend,,,,,,,,,
boel,verb,boil,,,,,,,,,
boela,noun,"boiler,",boil,,,,,,,,
boelem,verb,boil,to,"boil,",to,boil,water,,,,
boelwota,noun,spring,water,spring,,,,,,,
Bogor,Village,Bogor,"Malampa,",North,Ambrym,,,,,,
Boiboi,Village,Boiboi,"Penama,",Lolowai,-,Longana,,,,,
bokis,noun,box,wooden,box,,,,,,,
Bokisa,Village,Bokissa,"Sanma,",South,East,Santo,,,,,
Bokissa,Island,Bokissa,,,,,,,,,
Bokrat,Village,Bokrat,"Torba,",Vanua,Lava,,,,,,
boksing,noun,boxing,,,,,,,,,
bol,noun,testicle,,,,,,,,,
bol,noun,ball,,,,,,,,,
bol,noun,bolt,,,,,,,,,
bol,noun,bowl,,,,,,,,,
Bolan,noun,Ballande,Former,store,in,Port,Vila,,,,
bolbol,noun,testicle,,,,,,,,,
bolet,noun,bullet,,,,,,,,,
bolhed,adjective,bald,bald,head,,,,,,,
bolkabis,noun,cabbage,,,,,,,,,
bolpen,noun,biro,see,also,balpoen,,,,,,
bolpig,noun,boar,,,,,,,,,
bolpoen,noun,biro,see,also,balpen,,,,,,
bom,noun,bomb,,,,,,,,,
Bomase,noun,Au,Bon,Marche,supermarket,,,,,,
bombom,noun,wine,flagon,,,,,,,,
bombong,noun,lolly,,,,,,,,,
bon,verb,born,,,,,,,,,
bon,verb,burn,,,,,,,,,
bonaks,noun,soap,powder,,,,,,,,
bonane,noun,New,Year,celebration,,,,,,,
bonara,noun,bow,and,arrow,,,,,,,
bondi,noun,criminal,,,,,,,,,
bondo,noun,pontoon,,,,,,,,,
bonem,verb,give,birth,to,give,"birth,",born,them,,,
bonem,verb,burn,to,burn,,,,,,,
bonemap,verb,burn,to,burn,,,,,,,
bonemdaon,verb,burn,down,,,,,,,,
Bonenaveth,Village,Bonenaveth,"Malampa,",North,West,Malakula,,,,,
Bongabonga,Village,Bongabonga,"Shefa,",South,Tongoa,,,,,,
bongambo,adjective,thickhead,,,,,,,,,
bongbong,adjective,thickhead,,,,,,,,,
bonit,noun,tuna,,,,,,,,,
bonmi,interjection,said,in,marbles,to,prevent,players,removing,obstacles,,
bonpa,interjection,said,in,marbles,,,,,,,
bonsop,interjection,said,in,marbles,,,,,,,
bontos,interjection,said,in,marbles,,,,,,,
Bonvor,Village,Bonvor,"Malampa,",South,West,Malakula,,,,,
boroem,verb,borrow,,,,,,,,,
Borvatu,Village,Borvatu,"Malampa,",North,Ambrym,,,,,,
bos,noun,boss,,,,,,,,,
bosboe,noun,boss,boy,boss,of,labour,"gang,",foreman,,,
bosen,noun,boatswain,,,,,,,,,
Bosgole,Village,Bosgole,"Penama,",South,Maewo,,,,,,
boskru,noun,crew,,,,,,,,,
bosman,noun,foreman,,,,,,,,,
bosta,verb,explode,burst,,,,,,,,
bot,noun,boat,,,,,,,,,
botel,noun,bottle,,,,,,,,,
boteltop,noun,bottle,top,,,,,,,,
botom,noun,bottom,,,,,,,,,
Botovoro,Village,Botovoro,"Malampa,",North,West,Malakula,,,,,
botsed,noun,boatshed,,,,,,,,,
Botuai,Village,Botuai,"Shefa,",Emae,,,,,,,
Bouffa,Village,Bouffa,"Shefa,",South,Efate,,,,,,
Boukaliu,Village,Boukaliu,"Shefa,",East,Efate,,,,,,
Bov,Village,Bov,"Sanma,",Big,Bay,,,,,,
Bowul,Village,Bowul,"Penama,",Central,Pentecost,,,,,,
braed,noun,bride,,,,,,,,,
braket,noun,bracket,,,,,,,,,
bramin,noun,crowbar,,,,,,,,,
brandi,noun,brandy,,,,,,,,,
bransis,noun,branch,,,,,,,,,
braon,adjective,brown,,,,,,,,,
bras,noun,brass,,,,,,,,,
bras,noun,brush,,,,,,,,,
brasban,noun,brass,band,,,,,,,,
brasem,verb,scrub,brush,them,,,,,,,
Created:,28/11/2015,,,,,,,,,,
Bislama,Word,Word,Type,English,Word,English,Description,,,,
brasplet,noun,plaque,brass,plate,,,,,,,
brastut,verb,brush,teeth,,,,,,,,
brata,noun,brother,,,,,,,,,
bred,noun,bread,,,,,,,,,
bredfrut,noun,breadfruit,,,,,,,,,
Breha,Village,Breha,"Malampa,",North,West,Malakula,,,,,
brek,"noun,",verb,break,,,,,,,,
brekap,"noun,",verb,breakup,,,,,,,,
brekem,verb,break,break,them,,,,,,,
brekemaot,verb,break,out,,,,,,,,
brekemdaon,verb,break,down,,,,,,,,
brekfes,noun,breakfast,,,,,,,,,
brekwin,verb,break,wind,fart,,,,,,,
bren,noun,brain,,,,,,,,,
brenstom,noun,brainstorm,,,,,,,,,
Brenwei,Village,Brenwei,"Malampa,",North,West,Malakula,,,,,
bres,noun,brace,and,bit,,,,,,,
bresbit,noun,brace,and,bit,,,,,,,
bresis,noun,braces,,,,,,,,,
brij,noun,bridge,,,,,,,,,
brikis,noun,cement,block,,,,,,,,
bringanbae,noun,bring-and-buy,fundraising,event,,,,,,,
bringim,verb,bring,to,bring,,,,,,,
brodkas,verb,broadcast,,,,,,,,,
brodkastem,verb,broadcast,to,broadcast,,,,,,,
brok,verb,break,,,,,,,,,
brokaot,verb,break,away,,,,,,,,
brokdaon,verb,bankrupt,,,,,,,,,
broset,noun,satay,stick,,,,,,,,
bruet,noun,wheelbarrow,,,,,,,,,
brum,noun,broom,,,,,,,,,
brumaot,verb,sweep,out,broom,out,,,,,,
brumbasket,noun,broom,basket,,,,,,,,
brumum,verb,sweep,,,,,,,,,
brumumaot,verb,sweep,out,,,,,,,,
Buabua,Village,Buabua,"Penama,",South,Maewo,,,,,,
bubu,noun,grandparent,,,,,,,,,
Bugelan,Village,Van,Bugelan,"Penama,",North,Pentecost,,,,,
buja,noun,butcher,rare,word,,,,,,,
buk,noun,book,,,,,,,,,
bukbang,noun,bank,book,,,,,,,,
buking,noun,booking,,,,,,,,,
buklet,noun,booklet,,,,,,,,,
bukmak,noun,bookmark,,,,,,,,,
buksap,noun,bookshop,,,,,,,,,
buksef,noun,bookshelf,,,,,,,,,
bukself,noun,bookshelf,,,,,,,,,
bukum,verb,book,to,make,a,booking,,,,,
bul,noun,ball,,,,,,,,,
bul,noun,bull,,,,,,,,,
bul,noun,bulldozer,,,,,,,,,
buldog,noun,bulldozer,obselete,"term,",now,buldosa,,,,,
buldos,noun,bulldozer,,,,,,,,,
buldosa,noun,bulldozer,,,,,,,,,
buldosarem,verb,force,ideas,,,,,,,,
bulong,noun,bolt,,,,,,,,,
bulsit,interjection,bullshit,,,,,,,,,
bulu,noun,type,of,tree,,,,,,,
buluk,noun,bullock,"cattle,",cows,,,,,,,
bulumakao,noun,bullock,,,,,,,,,
Bulumed,Village,Bulumed,"Sanma,",South,Malo,,,,,,
bumaram,noun,boomerang,,,,,,,,,
bumbus,noun,rifle,,,,,,,,,
bun,noun,bone,,,,,,,,,
bunbun,adjective,skinny,,,,,,,,,
bunfis,noun,milkfish,bony,fish,,,,,,,
bungiu,interjection,goodnight,North,Efate,or,Shepherds,language,,,,
bunia,noun,bougna,Bunia,laplap,,,,,,,
Buniakup,Village,Buniakup,"Tafea,",West,Erromango,,,,,,
Buninga,Island,Buninga,,,,,,,,,
bunkok,noun,erection,,,,,,,,,
Bunlap,Village,Bunlap,"Penama,",South,Pentecost,,,,,,
burao,noun,cottonwood,,,,,,,,,
Burao,Village,Burao,"Shefa,",North,Tongoa,,,,,,
Burbar,Village,Burbar,"Malampa,",East,Malakula,,,,,,
Burie,Village,Burie,"Sanma,",East,Santo,,,,,,
Burumba,Village,Burumba,"Shefa,",West,Epi,,,,,,
bus,noun,bush,,,,,,,,,
busbes,noun,tea,chest,bass,instrument,,,,,,
bushaos,noun,bush,house,,,,,,,,
Created:,28/11/2015,,,,,,,,,,
Bislama,Word,Word,Type,English,Word,English,Description,,,,
busi,noun,cat,more,commonly,puskat,,,,,,
busmaket,noun,roadside,stall,,,,,,,,
Busman,Village,Busman,Bay,"Torba,","Gaua,",Merig,,,,,
Busmans,Village,Bushman's,Bay,"Malampa,",Central,Malakula,,,,,
busmared,verb,in,a,defacto,relationship,,,,,,
busnaef,noun,bushknife,,,,,,,,,
busong,noun,plug,,,,,,,,,
busongem,verb,plug,up,,,,,,,,
busrod,noun,bush,road,,,,,,,,
busrop,noun,vine,,,,,,,,,
bustoelet,noun,bush,toilet,,,,,,,,
Busuru,Village,Busuru,"Shefa,",North,Epi,,,,,,
buswaea,noun,ornamental,plant,,,,,,,,
but,noun,boot,,,,,,,,,
Butema,Village,Butema,"Penama,",Walaha,,,,,,,
butong,noun,button,,,,,,,,,
Bwaga,Village,Bwaga,"Penama,",Central,Pentecost,,,,,,
Bwakia,Village,Bwakia,"Penama,",South,Maewo,,,,,,
Bwatnapni,Village,Bwatnapni,"Penama,",Central,Pentecost,,,,,,
Bwebwea,Village,Bwebwea,"Penama,",South,Maewo,,,,,,
Bwilaut,Village,Bwilaut,"Penama,",South,Pentecost,,,,,,
Bye,Village,Bye,"Sanma,",East,Santo,,,,,,
Carvel,Village,Carvel,"Sanma,",East,Santo,,,,,,
CBT,Abbreviation,Competency,Based,Training,Education,,,,,,
CDC,Abbreviation,Curriculum,Development,Centre,Education,,,,,,
Chumasmoe,Village,Chumasmoe,"Shefa,",West,Epi,,,,,,
CoM,Abbreviation,Council,of,Ministers,Government,,,,,,
Cressonniere,Village,La,Cressonniere,"Shefa,",East,Efate,,,,,
CRP,Abbreviation,Comprehensive,Reform,Program,Government,,,,,,
CTC,Abbreviation,Community,Training,Centre,Education,,,,,,
dabol,adjective,double,,,,,,,,,
dabolbed,noun,double,bed,,,,,,,,
dabolbun,noun,very,strong,man,,,,,,,
dabolem,verb,double,,,,,,,,,
dabolhed,noun,person,with,many,things,on,the,go,,,
dabolkabin,noun,double,cab,utility,,,,,,,
dabolplag,noun,double,adaptor,,,,,,,,
dabolplang,noun,plywood,,,,,,,,,
dabolring,adjective,uncircumcised,,,,,,,,,
dabolsignol,noun,hzard,lights,,,,,,,,
dabolskin,noun,scaly,skin,,,,,,,,
daboltut,noun,molar,toot,,,,,,,,
dabolwok,noun,job,that,has,to,be,repeated,,,,
dabolyu,noun,letter,W,,,,,,,,
dadi,noun,father,,,,,,,,,
daeman,noun,diamond,,,,,,,,,
daenengrum,noun,dining,room,,,,,,,,
daeoses,noun,diocese,,,,,,,,,
daeosis,noun,diocese,,,,,,,,,
daerek,adverb,directly,,,,,,,,,
daerek,noun,double,strength,kava,,,,,,,
daerekli,verb,directly,,,,,,,,,
daerekta,noun,director,,,,,,,,,
daeri,noun,diary,,,,,,,,,
daeribuk,noun,diary,,,,,,,,,
daes,noun,dice,,,,,,,,,
daev,verb,dive,,,,,,,,,
daeva,noun,diver,,,,,,,,,
daeva,verb,diver,,,,,,,,,
dakbus,noun,thick,bush,,,,,,,,
dakdak,noun,duck,,,,,,,,,
dakglas,noun,sunglasses,,,,,,,,,
daknes,noun,pagan,"beliefs,",pre,Christian,times,,,,,
Daldalisi,Village,Daldalisi,"Penama,",South,Maewo,,,,,,
daling,noun,darling,,,,,,,,,
Damaskes,noun,Damascus,,,,,,,,,
damblo,noun,hold,of,ship,,,,,,,
damdam,verb,pack,down,,,,,,,,
Dame,Village,Notre,Dame,"Malampa,",North,East,Malakula,,,,
dampa,noun,damper,,,,,,,,,
damsen,noun,wine,flagon,,,,,,,,
danamaet,noun,dynamite,,,,,,,,,
danggari,noun,army,trousers,,,,,,,,
danis,noun,dance,,,,,,,,,
daon,adverb,down,,,,,,,,,
daonem,verb,denigrate,,,,,,,,,
Darias,noun,Darius,king,of,Persia,,,,,,
das,noun,dust,,,,,,,,,
Debe,noun,Derbe,ancient,city,in,Turkey,,,,,
debi,verb,debit,to,charge,to,account,,,,,
Created:,28/11/2015,,,,,,,,,,
Bislama,Word,Word,Type,English,Word,English,Description,,,,
ded,verb,dead,often,just,means,injured,,,,,
dedblad,noun,useless,,,,,,,,,
dedbodi,noun,corpse,,,,,,,,,
dedman,noun,deceased,,,,,,,,,
dedmesej,noun,death,notice,,,,,,,,
dedwan,adjective,weak,,,,,,,,,
defdefren,adjective,different,,,,,,,,,
defren,adjective,different,,,,,,,,,
defrens,noun,difference,,,,,,,,,
dei,noun,day,,,,,,,,,
dek,noun,deck,,,,,,,,,
delaet,adjective,daylight,,,,,,,,,
delege,noun,French,district,agent,,,,,,,
delegesen,noun,delegation,,,,,,,,,
Demetrius,noun,Demetrius,Greek,king,,,,,,,
demokrasi,noun,democracy,,,,,,,,,
demokratik,adjective,democratic,,,,,,,,,
demonstresen,noun,demonstration,,,,,,,,,
demonstretem,verb,demonstrate,,,,,,,,,
denggi,noun,dengue,fever,,,,,,,,
denja,noun,danger,,,,,,,,,
depo,noun,mental,asylum,,,,,,,,
Deproma,Village,Deproma,"Sanma,",South,East,Santo,,,,,
des,noun,desk,,,,,,,,,
deser,noun,"dessert,",sweets,,,,,,,,
desisen,noun,decision,,,,,,,,,
DESP,Abbreviation,Department,of,Ecomonic,and,Sector,Planning,Government,,,
destroiem,verb,destroy,,,,,,,,,
Deved,noun,David,,,,,,,,,
devel,noun,devil,,,,,,,,,
DG,Abbreviation,Director,General,Government,Department,head,,,,,
dia,adjective,dear,dear,sir,,,,,,,
diaria,noun,diahorrea,,,,,,,,,
difenda,noun,defender,,,,,,,,,
difendem,verb,defend,,,,,,,,,
digdig,verb,dig,to,dig,,,,,,,
digdigim,verb,dig,,,,,,,,,
digim,verb,dig,to,dig,,,,,,,
digimaot,verb,dig,out,,,,,,,,
digri,noun,degree,,,,,,,,,
dije,noun,disk,jockey,,,,,,,,
dikon,noun,deacon,,,,,,,,,
dikones,noun,deaconess,,,,,,,,,
diksonari,noun,dictionary,,,,,,,,,
dil,verb,deal,with,,,,,,,,
dilim,verb,deal,deal,cards,,,,,,,
Dilingbaba,Village,Dilingbaba,"Penama,",Central,Pentecost,,,,,,
dimon,noun,demon,,,,,,,,,
dina,noun,dinner,,,,,,,,,
Dineumevuneu,Village,Dineumevuneu,"Torba,",Torres,,,,,,,
dinggi,noun,dinghy,,,,,,,,,
dipatmen,noun,department,,,,,,,,,
dipen,verb,depend,,,,,,,,,
dipot,verb,be,deported,,,,,,,,
dipotem,verb,deport,to,deport,,,,,,,
dipring,noun,uncircumcised,penis,,,,,,,,
dipsi,noun,deep,sea,,,,,,,,
dipskin,adjective,uncircumcised,,,,,,,,,
Dirihi,Village,Dirihi,"Penama,",Central,Pentecost,,,,,,
dis,noun,dish,,,,,,,,,
disaed,verb,decide,,,,,,,,,
disaedem,verb,decide,,,,,,,,,
disaen,verb,design,,,,,,,,,
disaepol,noun,disciple,,,,,,,,,
disasta,noun,disaster,,,,,,,,,
disebol,adjective,disabled,,,,,,,,,
Disemba,noun,December,,,,,,,,,
disfala,adjective,this,,,,,,,,,
disisen,noun,decision,,,,,,,,,
diskaon,noun,discount,,,,,,,,,
disko,noun,disco,,,,,,,,,
dispenseri,noun,dispensery,health,clinic,,,,,,,
distrik,noun,district,,,,,,,,,
divaed,noun,divide,,,,,,,,,
divaedem,verb,divide,,,,,,,,,
divelop,verb,develop,,,,,,,,,
divelopem,verb,develop,,,,,,,,,
divelopmen,noun,development,,,,,,,,,
Divisbay,Village,Divisbay,"Torba,",Ureparapara,,,,,,,
divos,verb,divorce,,,,,,,,,
Created:,28/11/2015,,,,,,,,,,
Bislama,Word,Word,Type,English,Word,English,Description,,,,
divosem,verb,divorce,,,,,,,,,
do,noun,door,,,,,,,,,
DoA,Abbreviation,Department,of,Agriculture,Government,,,,,,
DoE,Abbreviation,Department,of,Education,Government,,,,,,
DoH,Abbreviation,Department,of,Health,Government,,,,,,
dok,noun,storage,shed,dock,or,storage,shed,,,,
Dokas,noun,Dorcas,a,disciple,of,Joppa,,,,,
dokta,noun,doctor,,,,,,,,,
dola,noun,dollar,,,,,,,,,
Dolav,Village,Dolav,"Torba,","Gaua,",Merig,,,,,,
dolfen,noun,dolphin,,,,,,,,,
dolifes,noun,mask,rare,term,,,,,,,
domatri,noun,dormatory,,,,,,,,,
dongki,noun,donkey,,,,,,,,,
Dorig,Village,Dorig,"Torba,","Gaua,",Merig,,,,,,
dota,noun,daughter,,,,,,,,,
doti,noun,rubbish,"dirty,",rubbish,,,,,,,
dotimane,noun,bribe,dirty,money,,,,,,,
dotiwok,noun,bribery,,,,,,,,,
drae,adjective,dry,,,,,,,,,
draebam,noun,home,brew,,,,,,,,
draebatri,noun,dry,cell,battery,,,,,,,
draebensin,noun,fuel,without,oil,mixed,in,,,,,
draebisket,noun,dry,bisket,,,,,,,,
draedok,noun,dry,dock,,,,,,,,
draejes,adverb,bare,chested,,,,,,,,
draejin,noun,gin,,,,,,,,,
draekokonas,noun,dry,coconut,,,,,,,,
draeleg,adverb,barefoot,,,,,,,,,
draem,verb,dry,dry,out,,,,,,,
draeples,noun,desert,dry,place,,,,,,,
draetaem,noun,drought,,,,,,,,,
draev,noun,drive,,,,,,,,,
draeva,noun,driver,,,,,,,,,
draevem,verb,drive,,,,,,,,,
draevin,noun,drive,in,theatre,,,,,,,
drag,noun,drug,,,,,,,,,
dragem,verb,drag,to,drag,,,,,,,
dragstoa,noun,chemist,drug,store,,,,,,,
dram,noun,drum,,,,,,,,,
draon,verb,drown,,,,,,,,,
draonem,verb,drown,,,,,,,,,
Dravai,Village,Dravai,"Malampa,",South,East,Malakula,,,,,
dren,noun,drain,,,,,,,,,
drenem,verb,drain,to,drain,,,,,,,
dres,noun,dress,,,,,,,,,
dresa,noun,orderly,medical,assistant,,,,,,,
dresap,verb,dress,up,,,,,,,,
dresem,verb,dress,to,dress,a,wound,,,,,
drif,verb,drift,,,,,,,,,
dril,noun,drill,,,,,,,,,
drilim,verb,drill,to,drill,,,,,,,
drim,noun,dream,,,,,,,,,
dring,verb,drink,,,,,,,,,
dringhaed,verb,drink,secretly,,,,,,,,
dringim,verb,drink,to,drink,,,,,,,
dro,verb,draw,,,,,,,,,
droem,verb,draw,,,,,,,,,
droemap,verb,draw,to,draw,,,,,,,
drong,adjective,drunk,,,,,,,,,
drongman,noun,drunk,a,drunken,man,,,,,,
dropem,verb,drop,,,,,,,,,
drowota,verb,draw,water,up,from,a,well,,,,
Drusila,noun,Drusilla,daughter,of,Herod,Agrippa,I,,,,
Dutronome,noun,Deuteronomy,fifth,book,of,the,Torah,of,the,Hebrew,bible
ea,noun,air,,,,,,,,,
Eakal,noun,Air,Caledonie,,,,,,,,
EAP,Abbreviation,Education,Assistance,Program,Education,,,,,,
Eas,Village,Eas,"Malampa,",South,East,Ambrym,,,,,
ebe,interjection,disbelief,,,,,,,,,
Ebel,noun,Abel,,,,,,,,,
ebisi,noun,alphabet,abc's,,,,,,,,
Ebrham,noun,Abraham,,,,,,,,,
EC,Abbreviation,European,Commission,European,Government,,,,,,
edita,noun,editor,,,,,,,,,
edukesen,noun,education,,,,,,,,,
edukesenol,adjective,educational,,,,,,,,,
eduketem,verb,educate,,,,,,,,,
edyukesen,noun,education,,,,,,,,,
edyukesenol,adjective,educational,,,,,,,,,
Created:,28/11/2015,,,,,,,,,,
Bislama,Word,Word,Type,English,Word,English,Description,,,,
edyuketem,verb,educate,,,,,,,,,
Efate,Island,Efate,,,,,,,,,
Efesas,noun,Ephesus,Ancient,city,of,Greece,,,,,
efil,noun,airfield,,,,,,,,,
efos,noun,Air,Force,,,,,,,,
eg,noun,egg,,,,,,,,,
Ehluga,Village,Monga,Ehluga,"Tafea,",Futuna,,,,,,
eit,number,eight,,,,,,,,,
eiti,number,eighty,,,,,,,,,
eitin,number,eighteen,,,,,,,,,
ej,adjective,age,,,,,,,,,
eka,noun,acre,,,,,,,,,
Eken,Village,Eken,Plantation,"Sanma,",Fanafo,-,Canal,,,,
Ekipe,Village,Ekipe,"Shefa,",East,Efate,,,,,,
eklesia,adjective,christened,,,,,,,,,
ekolpiblik,noun,French,primary,school,,,,,,,
ekondisen,noun,airconditioner,,,,,,,,,
ekonomi,noun,economy,,,,,,,,,
eks,adjective,ignorant,,,,,,,,,
eks,nominal,prefix,former,ex,British,Jail,,,,,
eks,noun,name,of,letter,X,,,,,,
eksam,noun,examination,,,,,,,,,
eksampol,noun,example,,,,,,,,,
eksasaes,noun,exercise,,,,,,,,,
eksasasem,verb,exercise,,,,,,,,,
Eksodas,noun,Exodus,the,second,book,of,the,Torah,,,
eksos,noun,exhaust,muffler,,,,,,,,
ekspae,verb,expired,,,,,,,,,
ekspek,verb,expect,,,,,,,,,
ekspekted,verb,expected,,,,,,,,,
ekspektem,verb,expect,,,,,,,,,
eksplen,verb,explain,,,,,,,,,
eksplenem,verb,explain,,,,,,,,,
ekspresen,noun,expression,,,,,,,,,
eksre,noun,xray,,,,,,,,,
Elaeja,noun,Elijah,a,prophet,in,Israel,in,the,9th,century,
elda,noun,elder,,,,,,,,,
elefen,noun,elephant,,,,,,,,,
eli,adjective,early,,,,,,,,,
Elia,Village,Elia,"Sanma,",West,Santo,,,,,,
Elisabet,noun,Elisabeth,,,,,,,,,
Elislis,Village,Elislis,"Penama,",Central,Pentecost,,,,,,
em,pronoun,"he,",she,,,,,,,,
Emae,Island,Emae,,,,,,,,,
Emalus,noun,USP,"Camus,",Port,Vila,,,,,,
Emanam,Village,Emanam,"Tafea,",West,Tanna,,,,,,
Emanie,Village,Emanie,R,"Tafea,",South,Tanna,,,,,
Emau,Island,Emau,,,,,,,,,
embasi,noun,embassy,,,,,,,,,
emel,noun,airmail,,,,,,,,,
Emeltungan,Village,Emeltungan,"Malampa,",West,Ambrym,,,,,,
Emetnaniu,Village,Emetnaniu,"Shefa,",South,Efate,,,,,,
emia,noun,that,one,,,,,,,,
Emten,Village,Emten,(Club,Hippique),"Shefa,",South,Efate,,,,
emti,adjective,empty,,,,,,,,,
Emua,Village,Emua,"Shefa,",North,Efate,,,,,,
en,noun,end,,,,,,,,,
Ena,Village,Ena,"Penama,",Central,Pentecost,,,,,,
